Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %,Comments
2012,G,DOUGLAS,4043918106,243,53,296,223,75.34,
2012,G,DOUGLAS,4043918107,681,99,780,632,81.03,
2012,G,DOUGLAS,4043918306,908,121,1029,872,84.74,
2012,G,DOUGLAS,4043918317,683,95,778,633,81.36,
2012,G,DOUGLAS,4043918332,1576,227,1803,1518,84.19,
2012,G,DOUGLAS,4043918345,983,163,1146,935,81.59,
2012,G,DOUGLAS,4043918346,906,113,1019,870,85.38,
2012,G,DOUGLAS,4043918401,1147,167,1314,1101,83.79,
2012,G,DOUGLAS,4043918402,502,60,562,478,85.05,
2012,G,DOUGLAS,4043918403,204,50,254,194,76.38,
2012,G,DOUGLAS,4043918404,1347,187,1534,1268,82.66,
2012,G,DOUGLAS,4043918405,1296,166,1462,1202,82.22,
2012,G,DOUGLAS,4043918406,710,142,852,662,77.7,
2012,G,DOUGLAS,4043918508,1525,206,1731,1442,83.3,
2012,G,DOUGLAS,4043918511,955,167,1122,910,81.11,
2012,G,DOUGLAS,4043918512,1135,176,1311,1093,83.37,
2012,G,DOUGLAS,4044418302,1277,370,1647,1211,73.53,
2012,G,DOUGLAS,4044418303,2056,678,2734,1896,69.35,
2012,G,DOUGLAS,4044418304,1118,580,1698,1013,59.66,
2012,G,DOUGLAS,4044418309,1318,527,1845,1196,64.82,
2012,G,DOUGLAS,4044418315,1503,295,1798,1419,78.92,
2012,G,DOUGLAS,4044418316,1844,677,2521,1669,66.2,
2012,G,DOUGLAS,4044418318,1061,196,1257,1006,80.03,
2012,G,DOUGLAS,4044418319,947,220,1167,896,76.78,
2012,G,DOUGLAS,4044418320,994,234,1228,931,75.81,
2012,G,DOUGLAS,4044418321,1583,322,1905,1509,79.21,
2012,G,DOUGLAS,4044418322,1263,416,1679,1168,69.57,
2012,G,DOUGLAS,4044418323,923,200,1123,873,77.74,
2012,G,DOUGLAS,4044418324,1285,313,1598,1236,77.35,
2012,G,DOUGLAS,4044418325,902,197,1099,842,76.62,
2012,G,DOUGLAS,4044418326,1761,316,2077,1669,80.36,
2012,G,DOUGLAS,4044418327,1341,201,1542,1256,81.45,
2012,G,DOUGLAS,4044418328,1693,480,2173,1590,73.17,
2012,G,DOUGLAS,4044418329,1712,323,2035,1645,80.84,
2012,G,DOUGLAS,4044418330,1063,149,1212,1023,84.41,
2012,G,DOUGLAS,4044418331,1291,296,1587,1257,79.21,
2012,G,DOUGLAS,4044418334,1556,371,1927,1460,75.77,
2012,G,DOUGLAS,4044518108,897,261,1158,831,71.76,
2012,G,DOUGLAS,4044518109,1358,296,1654,1296,78.36,
2012,G,DOUGLAS,4044518110,794,207,1001,757,75.62,
2012,G,DOUGLAS,4044518111,1964,476,2440,1872,76.72,
2012,G,DOUGLAS,4044518112,1681,353,2034,1587,78.02,
2012,G,DOUGLAS,4044518113,1554,258,1812,1454,80.24,
2012,G,DOUGLAS,4044518114,2168,377,2545,2043,80.28,
2012,G,DOUGLAS,4044518261,1395,188,1583,1312,82.88,
2012,G,DOUGLAS,4044518262,1317,323,1640,1246,75.98,
2012,G,DOUGLAS,4044518263,1786,236,2022,1705,84.32,
2012,G,DOUGLAS,4044518264,1614,502,2116,1451,68.57,
2012,G,DOUGLAS,4044518333,1017,125,1142,952,83.36,
2012,G,DOUGLAS,4044518335,631,96,727,598,82.26,
2012,G,DOUGLAS,4044518336,1212,175,1387,1152,83.06,
2012,G,DOUGLAS,4044518337,1029,302,1331,931,69.95,
2012,G,DOUGLAS,4044518338,1611,323,1934,1515,78.34,
2012,G,DOUGLAS,4044518339,1724,398,2122,1644,77.47,
2012,G,DOUGLAS,4044518340,1344,225,1569,1278,81.45,
2012,G,DOUGLAS,4044518341,1198,200,1398,1138,81.4,
2012,G,DOUGLAS,4044518342,1304,170,1474,1240,84.12,
2012,G,DOUGLAS,4044518343,1168,229,1397,1078,77.17,
2012,G,DOUGLAS,4044518344,1139,124,1263,1081,85.59,
2012,G,DOUGLAS,4044518347,662,191,853,607,71.16,
2012,G,DOUGLAS,4044518348,1565,361,1926,1461,75.86,
2012,G,DOUGLAS,4044518501,1742,580,2322,1586,68.3,
2012,G,DOUGLAS,4044518502,1180,281,1461,1107,75.77,
2012,G,DOUGLAS,4044518503,1323,403,1726,1199,69.47,
2012,G,DOUGLAS,4044518504,1409,345,1754,1321,75.31,
2012,G,DOUGLAS,4044518505,1032,276,1308,969,74.08,
2012,G,DOUGLAS,4044518506,1891,651,2542,1774,69.79,
2012,G,DOUGLAS,4044518507,1377,319,1696,1310,77.24,
2012,G,DOUGLAS,4044518509,976,134,1110,925,83.33,
2012,G,DOUGLAS,4044518510,893,140,1033,830,80.35,
2012,G,DOUGLAS,4303918101,747,123,870,713,81.95,
2012,G,DOUGLAS,4303918102,1970,396,2366,1892,79.97,
2012,G,DOUGLAS,4303918103,1854,497,2351,1774,75.46,
2012,G,DOUGLAS,4303918104,714,115,829,680,82.03,
2012,G,DOUGLAS,4303918105,1758,212,1970,1710,86.8,
2012,G,DOUGLAS,4304418206,927,192,1119,891,79.62,
2012,G,DOUGLAS,4304418207,1068,370,1438,1004,69.82,
2012,G,DOUGLAS,4304418208,1085,706,1791,939,52.43,
2012,G,DOUGLAS,4304418232,1007,183,1190,959,80.59,
2012,G,DOUGLAS,4304418233,1307,197,1504,1254,83.38,
2012,G,DOUGLAS,4304418245,1789,361,2150,1710,79.53,
2012,G,DOUGLAS,4304418257,2237,336,2573,1710,66.46,
2012,G,DOUGLAS,4304418301,1314,556,1870,1194,63.85,
2012,G,DOUGLAS,4304418307,1265,273,1538,1166,75.81,
2012,G,DOUGLAS,4304418308,1286,254,1540,1226,79.61,
2012,G,DOUGLAS,4304418311,1004,345,1349,919,68.12,
2012,G,DOUGLAS,4304418312,1347,192,1539,1271,82.59,
2012,G,DOUGLAS,4304418313,976,128,1104,904,81.88,
2012,G,DOUGLAS,4304418314,921,156,1077,871,80.87,
2012,G,DOUGLAS,4304518258,1406,213,1619,1338,82.64,
2012,G,DOUGLAS,4304518259,1241,179,1420,1197,84.3,
2012,G,DOUGLAS,4304518260,2000,265,2265,1880,83,
2012,G,DOUGLAS,6043918305,632,72,704,621,88.21,
2012,G,DOUGLAS,6043918310,659,92,751,627,83.49,
2012,G,DOUGLAS,6303918243,1502,276,1778,1439,80.93,
2012,G,DOUGLAS,6303918247,1301,136,1437,1225,85.25,
2012,G,DOUGLAS,6303918249,1210,255,1465,1161,79.25,
2012,G,DOUGLAS,6303918250,1045,283,1328,999,75.23,
2012,G,DOUGLAS,6303918251,904,229,1133,848,74.85,
2012,G,DOUGLAS,6303918252,1343,353,1696,1269,74.82,
2012,G,DOUGLAS,6303918253,781,165,946,764,80.76,
2012,G,DOUGLAS,6303918254,1748,300,2048,1647,80.42,
2012,G,DOUGLAS,6303918255,983,208,1191,938,78.76,
2012,G,DOUGLAS,6303918256,808,125,933,783,83.92,
2012,G,DOUGLAS,6304318201,1079,213,1292,1023,79.18,
2012,G,DOUGLAS,6304318202,1291,333,1624,1236,76.11,
2012,G,DOUGLAS,6304318203,1160,255,1415,1109,78.37,
2012,G,DOUGLAS,6304318204,1051,485,1536,944,61.46,
2012,G,DOUGLAS,6304318205,1535,669,2204,1395,63.29,
2012,G,DOUGLAS,6304318209,1326,237,1563,1265,80.93,
2012,G,DOUGLAS,6304318210,1868,502,2370,1730,73,
2012,G,DOUGLAS,6304318211,991,225,1216,946,77.8,
2012,G,DOUGLAS,6304318212,1257,217,1474,1191,80.8,
2012,G,DOUGLAS,6304318213,1054,109,1163,1022,87.88,
2012,G,DOUGLAS,6304318214,670,106,776,640,82.47,
2012,G,DOUGLAS,6304318215,1001,204,1205,949,78.76,
2012,G,DOUGLAS,6304318216,804,117,921,773,83.93,
2012,G,DOUGLAS,6304318217,996,231,1227,948,77.26,
2012,G,DOUGLAS,6304318218,1022,92,1114,961,86.27,
2012,G,DOUGLAS,6304318219,897,202,1099,850,77.34,
2012,G,DOUGLAS,6304318220,937,198,1135,894,78.77,
2012,G,DOUGLAS,6304318221,827,132,959,793,82.69,
2012,G,DOUGLAS,6304318222,1251,299,1550,1156,74.58,
2012,G,DOUGLAS,6304318223,1502,338,1840,1418,77.07,
2012,G,DOUGLAS,6304318224,1413,223,1636,1338,81.78,
2012,G,DOUGLAS,6304318225,1682,400,2082,1584,76.08,
2012,G,DOUGLAS,6304318226,1128,211,1339,1078,80.51,
2012,G,DOUGLAS,6304318227,1412,197,1609,1349,83.84,
2012,G,DOUGLAS,6304318228,898,141,1039,850,81.81,
2012,G,DOUGLAS,6304318229,1048,216,1264,992,78.48,
2012,G,DOUGLAS,6304318230,975,192,1167,925,79.26,
2012,G,DOUGLAS,6304318231,1288,290,1578,1223,77.5,
2012,G,DOUGLAS,6304318234,901,133,1034,863,83.46,
2012,G,DOUGLAS,6304318235,1492,290,1782,1420,79.69,
2012,G,DOUGLAS,6304318236,1682,295,1977,1591,80.48,
2012,G,DOUGLAS,6304318237,1231,165,1396,1176,84.24,
2012,G,DOUGLAS,6304318238,1219,199,1418,1166,82.23,
2012,G,DOUGLAS,6304318239,1456,254,1710,1390,81.29,
2012,G,DOUGLAS,6304318240,1072,393,1465,976,66.62,
2012,G,DOUGLAS,6304318241,1157,275,1432,1076,75.14,
2012,G,DOUGLAS,6304318242,918,256,1174,874,74.45,
2012,G,DOUGLAS,6304318244,1273,222,1495,1186,79.33,
2012,G,DOUGLAS,6304318246,1376,276,1652,1317,79.72,
2012,G,DOUGLAS,6304318248,910,179,1089,867,79.61,
2012,G,EAGLE,2052619001,165,78,243,156,64.2,
2012,G,EAGLE,2052619002,696,516,1212,685,56.52,
2012,G,EAGLE,2052619003,636,290,926,598,64.58,
2012,G,EAGLE,2052619011,561,316,877,482,54.96,
2012,G,EAGLE,2052619012,1046,628,1674,947,56.57,
2012,G,EAGLE,2052619013,734,335,1069,672,62.86,
2012,G,EAGLE,2052619014,582,338,920,582,63.26,
2012,G,EAGLE,2052619015,990,627,1617,856,52.94,
2012,G,EAGLE,2052619019,1111,460,1571,1022,65.05,
2012,G,EAGLE,3052619004,822,203,1025,790,77.07,
2012,G,EAGLE,3052619005,1467,484,1951,1381,70.78,
2012,G,EAGLE,3052619006,694,243,937,629,67.13,
2012,G,EAGLE,3052619007,1144,342,1486,1069,71.94,
2012,G,EAGLE,3052619008,448,160,608,415,68.26,
2012,G,EAGLE,3052619009,715,242,957,665,69.49,
2012,G,EAGLE,3052619010,149,36,185,142,76.76,
2012,G,EAGLE,3052619016,555,105,660,546,82.73,
2012,G,EAGLE,3052619017,747,340,1087,711,65.41,
2012,G,EAGLE,3052619018,723,268,991,656,66.2,
2012,G,EAGLE,3052619020,1207,247,1454,1149,79.02,
2012,G,EAGLE,3052619021,250,64,314,230,73.25,
2012,G,EAGLE,3052619022,1035,346,1381,899,65.1,
2012,G,EAGLE,3052619023,830,314,1144,745,65.12,
2012,G,EAGLE,3052619024,1166,381,1547,1085,70.14,
2012,G,EAGLE,3052619025,1055,234,1289,987,76.57,
2012,G,EAGLE,3052619026,867,170,1037,801,77.24,
2012,G,EAGLE,3052619027,1408,295,1703,1343,78.86,
2012,G,EAGLE,3052619028,784,254,1038,745,71.77,
2012,G,EAGLE,3052619029,1172,425,1597,1082,67.75,
2012,G,EAGLE,3052619030,837,182,1019,774,75.96,
2012,G,EL PASO,5021821745,235,34,269,230,85.5,
2012,G,EL PASO,5021921452,1174,385,1559,1077,69.08,
2012,G,EL PASO,5021921500,308,79,387,294,75.97,
2012,G,EL PASO,5021921501,846,253,1099,813,73.98,
2012,G,EL PASO,5021921502,693,210,903,658,72.87,
2012,G,EL PASO,5021921521,870,353,1223,796,65.09,
2012,G,EL PASO,5021921522,1075,350,1425,1017,71.37,
2012,G,EL PASO,5021921523,940,255,1195,882,73.81,
2012,G,EL PASO,5021921524,1217,297,1514,1168,77.15,
2012,G,EL PASO,5021921554,113,35,148,106,71.62,
2012,G,EL PASO,5021921560,933,344,1277,870,68.13,
2012,G,EL PASO,5021921653,187,38,225,180,80,
2012,G,EL PASO,5021921828,388,134,522,387,74.14,
2012,G,EL PASO,5022021740,1609,437,2046,1558,76.15,
2012,G,EL PASO,5022121632,705,313,1018,601,59.04,
2012,G,EL PASO,5022121639,1944,808,2752,1732,62.94,
2012,G,EL PASO,5022121652,587,141,728,557,76.51,
2012,G,EL PASO,5022121801,849,366,1215,694,57.12,
2012,G,EL PASO,5022121802,2309,1097,3406,2025,59.45,
2012,G,EL PASO,5022121803,2123,873,2996,1832,61.15,
2012,G,EL PASO,5022121804,1991,797,2788,1807,64.81,
2012,G,EL PASO,5022121839,775,243,1018,684,67.19,
2012,G,EL PASO,5091421215,2138,553,2691,2050,76.18,
2012,G,EL PASO,5091421216,1997,502,2499,1890,75.63,
2012,G,EL PASO,5091421217,2012,472,2484,1907,76.77,
2012,G,EL PASO,5091421220,2435,491,2926,2284,78.06,
2012,G,EL PASO,5091421230,1982,394,2376,1895,79.76,
2012,G,EL PASO,5091421231,1974,521,2495,1878,75.27,
2012,G,EL PASO,5091421232,1671,443,2114,1579,74.69,
2012,G,EL PASO,5091421233,1491,323,1814,1405,77.45,
2012,G,EL PASO,5091421236,1636,597,2233,1536,68.79,
2012,G,EL PASO,5091421237,1520,497,2017,1422,70.5,
2012,G,EL PASO,5091421238,2041,659,2700,1945,72.04,
2012,G,EL PASO,5091521445,797,80,877,746,85.06,
2012,G,EL PASO,5091821107,1261,608,1869,1113,59.55,
2012,G,EL PASO,5091821108,1090,215,1305,1035,79.31,
2012,G,EL PASO,5091821109,196,55,251,200,79.68,
2012,G,EL PASO,5091921210,2054,451,2505,1980,79.04,
2012,G,EL PASO,5091921211,1967,477,2444,1894,77.5,
2012,G,EL PASO,5091921212,1526,280,1806,1488,82.39,
2012,G,EL PASO,5091921213,999,167,1166,985,84.48,
2012,G,EL PASO,5091921214,1495,274,1769,1438,81.29,
2012,G,EL PASO,5091921218,893,180,1073,882,82.2,
2012,G,EL PASO,5091921219,1122,223,1345,1096,81.49,
2012,G,EL PASO,5091921303,1779,429,2208,1705,77.22,
2012,G,EL PASO,5091921310,1969,437,2406,1884,78.3,
2012,G,EL PASO,5091921311,1886,340,2226,1828,82.12,
2012,G,EL PASO,5091921312,1917,319,2236,1818,81.31,
2012,G,EL PASO,5091921313,1067,208,1275,1035,81.18,
2012,G,EL PASO,5091921314,1769,377,2146,1686,78.56,
2012,G,EL PASO,5091921315,1387,291,1678,1358,80.93,
2012,G,EL PASO,5091921316,1974,331,2305,1892,82.08,
2012,G,EL PASO,5091921320,1644,304,1948,1623,83.32,
2012,G,EL PASO,5091921321,1188,206,1394,1132,81.21,
2012,G,EL PASO,5091921322,1177,216,1393,1122,80.55,
2012,G,EL PASO,5091921440,1813,346,2159,1744,80.78,
2012,G,EL PASO,5091921441,2214,535,2749,2079,75.63,
2012,G,EL PASO,5091921442,1827,393,2220,1700,76.58,
2012,G,EL PASO,5091921443,2040,643,2683,1924,71.71,
2012,G,EL PASO,5091921444,1946,555,2501,1809,72.33,
2012,G,EL PASO,5091921525,181,45,226,177,78.32,
2012,G,EL PASO,5092021101,1975,555,2530,1877,74.19,
2012,G,EL PASO,5092021102,1545,281,1826,1491,81.65,
2012,G,EL PASO,5092021103,1890,504,2394,1777,74.23,
2012,G,EL PASO,5092021104,2026,694,2720,1876,68.97,
2012,G,EL PASO,5092021105,1767,286,2053,1666,81.15,
2012,G,EL PASO,5092021106,2191,835,3026,1990,65.76,
2012,G,EL PASO,5092021200,427,504,931,314,33.73,
2012,G,EL PASO,5092021201,1689,237,1926,1610,83.59,
2012,G,EL PASO,5092021202,1787,361,2148,1715,79.84,
2012,G,EL PASO,5092021203,1748,341,2089,1684,80.61,
2012,G,EL PASO,5092021204,1970,349,2319,1910,82.36,
2012,G,EL PASO,5092021205,1856,503,2359,1763,74.74,
2012,G,EL PASO,5092021206,1708,484,2192,1616,73.72,
2012,G,EL PASO,5092021207,1794,451,2245,1705,75.95,
2012,G,EL PASO,5092021301,733,110,843,735,87.19,
2012,G,EL PASO,5092021302,1507,480,1987,1478,74.38,
2012,G,EL PASO,5092021741,420,73,493,393,79.72,
2012,G,EL PASO,5101421141,1840,767,2607,1724,66.13,
2012,G,EL PASO,5101421142,1852,738,2590,1711,66.06,
2012,G,EL PASO,5101421143,2227,693,2920,2135,73.12,
2012,G,EL PASO,5101421144,1229,347,1576,1179,74.81,
2012,G,EL PASO,5101421145,1587,501,2088,1509,72.27,
2012,G,EL PASO,5101421146,2076,731,2807,2006,71.46,
2012,G,EL PASO,5101421234,1635,455,2090,1564,74.83,
2012,G,EL PASO,5101421235,2077,634,2711,1949,71.89,
2012,G,EL PASO,5101421239,1703,568,2271,1613,71.03,
2012,G,EL PASO,5101421240,1967,684,2651,1811,68.31,
2012,G,EL PASO,5101421241,1135,381,1516,1046,69,
2012,G,EL PASO,5101421242,2077,765,2842,1924,67.7,
2012,G,EL PASO,5101421243,1473,634,2107,1365,64.78,
2012,G,EL PASO,5101521159,346,72,418,321,76.79,
2012,G,EL PASO,5101521401,2031,798,2829,1902,67.23,
2012,G,EL PASO,5101521402,2003,864,2867,1868,65.16,
2012,G,EL PASO,5101521403,2353,613,2966,2158,72.76,
2012,G,EL PASO,5101521404,1499,763,2262,1390,61.45,
2012,G,EL PASO,5101521405,1696,495,2191,1573,71.79,
2012,G,EL PASO,5101521406,1539,651,2190,1434,65.48,
2012,G,EL PASO,5101621120,1776,492,2268,1664,73.37,
2012,G,EL PASO,5101621121,1038,370,1408,932,66.19,
2012,G,EL PASO,5101621122,1446,768,2214,1207,54.52,
2012,G,EL PASO,5101621123,2120,711,2831,1910,67.47,
2012,G,EL PASO,5101621124,1602,458,2060,1478,71.75,
2012,G,EL PASO,5101621125,1994,563,2557,1884,73.68,
2012,G,EL PASO,5101621126,1607,549,2156,1439,66.74,
2012,G,EL PASO,5101621127,2056,472,2528,1911,75.59,
2012,G,EL PASO,5101621128,1813,261,2074,1732,83.51,
2012,G,EL PASO,5101621129,2056,945,3001,1787,59.55,
2012,G,EL PASO,5101621130,1942,564,2506,1819,72.59,
2012,G,EL PASO,5101621131,1658,415,2073,1554,74.96,
2012,G,EL PASO,5101621140,1795,506,2301,1672,72.66,
2012,G,EL PASO,5101621147,839,370,1209,778,64.35,
2012,G,EL PASO,5101621148,1443,476,1919,1335,69.57,
2012,G,EL PASO,5101621149,1870,495,2365,1777,75.14,
2012,G,EL PASO,5101621150,1840,356,2196,1773,80.74,
2012,G,EL PASO,5101621151,1580,405,1985,1515,76.32,
2012,G,EL PASO,5101621152,2221,956,3177,1997,62.86,
2012,G,EL PASO,5101621153,1864,494,2358,1785,75.7,
2012,G,EL PASO,5101621154,2257,1347,3604,2022,56.1,
2012,G,EL PASO,5101621157,1360,440,1800,1279,71.06,
2012,G,EL PASO,5101621160,1537,440,1977,1404,71.02,
2012,G,EL PASO,5101621175,1731,591,2322,1627,70.07,
2012,G,EL PASO,5101821171,1154,241,1395,1077,77.2,
2012,G,EL PASO,5101821174,1678,621,2299,1544,67.16,
2012,G,EL PASO,5101821181,174,53,227,158,69.6,
2012,G,EL PASO,5111721182,1257,520,1777,1085,61.06,
2012,G,EL PASO,5111721183,2131,930,3061,1810,59.13,
2012,G,EL PASO,5111721184,2358,1379,3737,1845,49.37,
2012,G,EL PASO,5111721190,1379,781,2160,1142,52.87,
2012,G,EL PASO,5111721193,923,490,1413,762,53.93,
2012,G,EL PASO,5111721194,818,411,1229,673,54.76,
2012,G,EL PASO,5111721610,872,504,1376,669,48.62,
2012,G,EL PASO,5111721611,2950,1653,4603,2239,48.64,
2012,G,EL PASO,5111721612,2353,1134,3487,1924,55.18,
2012,G,EL PASO,5111721613,2183,983,3166,1905,60.17,
2012,G,EL PASO,5111721620,2700,1496,4196,2222,52.96,
2012,G,EL PASO,5111721621,2532,1259,3791,2118,55.87,
2012,G,EL PASO,5111721622,2496,1278,3774,2106,55.8,
2012,G,EL PASO,5111721623,2225,1097,3322,1922,57.86,
2012,G,EL PASO,5111821110,1931,696,2627,1761,67.03,
2012,G,EL PASO,5111821111,1854,690,2544,1670,65.64,
2012,G,EL PASO,5111821112,1931,737,2668,1730,64.84,
2012,G,EL PASO,5111821113,1927,696,2623,1757,66.98,
2012,G,EL PASO,5111821114,2073,749,2822,1917,67.93,
2012,G,EL PASO,5111821170,1946,560,2506,1813,72.35,
2012,G,EL PASO,5111821172,2002,512,2514,1902,75.66,
2012,G,EL PASO,5111821173,2094,671,2765,1956,70.74,
2012,G,EL PASO,5111821176,2645,1729,4374,2154,49.25,
2012,G,EL PASO,5111821177,2714,1570,4284,2198,51.31,
2012,G,EL PASO,5111821178,2442,960,3402,2148,63.14,
2012,G,EL PASO,5111821179,2203,967,3170,1936,61.07,
2012,G,EL PASO,5111821180,2582,1377,3959,2227,56.25,
2012,G,EL PASO,5111821742,1081,375,1456,1006,69.09,
2012,G,EL PASO,5111821743,1164,395,1559,1102,70.69,
2012,G,EL PASO,5111821744,1096,211,1307,1019,77.96,
2012,G,EL PASO,5112021601,2056,1046,3102,1694,54.61,
2012,G,EL PASO,5121521158,1929,593,2522,1804,71.53,
2012,G,EL PASO,5121521161,1433,259,1692,1364,80.61,
2012,G,EL PASO,5121521162,1538,346,1884,1458,77.39,
2012,G,EL PASO,5121521191,1527,473,2000,1432,71.6,
2012,G,EL PASO,5121521192,1936,694,2630,1770,67.3,
2012,G,EL PASO,5121521195,2384,1429,3813,2061,54.05,
2012,G,EL PASO,5121521410,1966,595,2561,1866,72.86,
2012,G,EL PASO,5121521411,1783,582,2365,1671,70.66,
2012,G,EL PASO,5121521412,2103,792,2895,1958,67.63,
2012,G,EL PASO,5121521413,1973,762,2735,1851,67.68,
2012,G,EL PASO,5121521414,1496,537,2033,1404,69.06,
2012,G,EL PASO,5121521415,1505,632,2137,1369,64.06,
2012,G,EL PASO,5121521420,2106,783,2889,1903,65.87,
2012,G,EL PASO,5121521650,1081,463,1544,997,64.57,
2012,G,EL PASO,5121621155,1079,353,1432,1005,70.18,
2012,G,EL PASO,5121621156,849,213,1062,806,75.89,
2012,G,EL PASO,5121721631,379,217,596,312,52.35,
2012,G,EL PASO,5121821115,792,303,1095,732,66.85,
2012,G,EL PASO,5121821721,963,124,1087,928,85.37,
2012,G,EL PASO,5121821722,1496,265,1761,1439,81.71,
2012,G,EL PASO,5121821723,2085,686,2771,1921,69.33,
2012,G,EL PASO,5121821724,1713,757,2470,1566,63.4,
2012,G,EL PASO,5121921451,979,245,1224,917,74.92,
2012,G,EL PASO,5121921453,1258,342,1600,1195,74.69,
2012,G,EL PASO,5121921651,424,63,487,356,73.1,
2012,G,EL PASO,5122021602,1116,270,1386,1043,75.25,
2012,G,EL PASO,5122021603,989,457,1446,855,59.13,
2012,G,EL PASO,5122021604,2373,1410,3783,2073,54.8,
2012,G,EL PASO,5122021725,1484,376,1860,1370,73.66,
2012,G,EL PASO,5122021726,1134,146,1280,1078,84.22,
2012,G,EL PASO,5122021727,1401,220,1621,1338,82.54,
2012,G,EL PASO,5122021728,1760,349,2109,1694,80.32,
2012,G,EL PASO,5122021729,1876,371,2247,1794,79.84,
2012,G,EL PASO,5122021730,2023,514,2537,1863,73.43,
2012,G,EL PASO,5122121633,2267,843,3110,2107,67.75,
2012,G,EL PASO,5122121634,2067,709,2776,1909,68.77,
2012,G,EL PASO,5122121635,1362,453,1815,1275,70.25,
2012,G,EL PASO,5122121636,1520,610,2130,1400,65.73,
2012,G,EL PASO,5122121637,1948,679,2627,1737,66.12,
2012,G,EL PASO,5122121638,1799,609,2408,1666,69.19,
2012,G,EL PASO,5122121640,2147,822,2969,1997,67.26,
2012,G,EL PASO,5122121641,2351,736,3087,2125,68.84,
2012,G,EL PASO,5122121800,1802,1668,3470,902,25.99,
2012,G,ELBERT,4016420001,663,301,964,631,65.46,
2012,G,ELBERT,4016420002,419,114,533,391,73.36,
2012,G,ELBERT,4016420003,674,218,892,658,73.77,
2012,G,ELBERT,4016420004,472,115,587,460,78.36,
2012,G,ELBERT,4016420005,600,156,756,557,73.68,
2012,G,ELBERT,4016420006,382,74,456,344,75.44,
2012,G,ELBERT,4016420007,1213,286,1499,1168,77.92,
2012,G,ELBERT,4016420008,1050,310,1360,1045,76.84,
2012,G,ELBERT,4016420009,986,349,1335,948,71.01,
2012,G,ELBERT,4016420010,992,231,1223,945,77.27,
2012,G,ELBERT,4016420011,615,134,749,591,78.91,
2012,G,ELBERT,4016420012,1114,230,1344,1067,79.39,
2012,G,ELBERT,4016420013,916,275,1191,884,74.22,
2012,G,ELBERT,4016420014,903,246,1149,873,75.98,
2012,G,ELBERT,4016420015,748,189,937,722,77.05,
2012,G,ELBERT,4016420016,998,243,1241,980,78.97,
2012,G,ELBERT,4016420017,1222,297,1519,1201,79.07,
2012,G,ELBERT,4016420018,845,234,1079,809,74.98,
2012,G,FREMONT,5024722001,762,339,1101,729,66.21,
2012,G,FREMONT,5024722002,869,468,1337,846,63.28,
2012,G,FREMONT,5024722003,899,334,1233,870,70.56,
2012,G,FREMONT,5024722025,173,81,254,158,62.2,
2012,G,FREMONT,5024722026,390,134,524,384,73.28,
2012,G,FREMONT,5024722028,220,97,317,210,66.25,
2012,G,FREMONT,5026022004,741,450,1191,685,57.51,
2012,G,FREMONT,5026022005,554,364,918,507,55.23,
2012,G,FREMONT,5026022006,526,288,814,486,59.71,
2012,G,FREMONT,5026022007,1146,650,1796,1067,59.41,
2012,G,FREMONT,5026022008,652,307,959,612,63.82,
2012,G,FREMONT,5026022009,1064,347,1411,1011,71.65,
2012,G,FREMONT,5026022010,653,247,900,621,69,
2012,G,FREMONT,5026022011,1825,702,2527,1726,68.3,
2012,G,FREMONT,5026022012,655,489,1144,586,51.22,
2012,G,FREMONT,5026022013,826,479,1305,765,58.62,
2012,G,FREMONT,5026022014,683,331,1014,639,63.02,
2012,G,FREMONT,5026022015,569,239,808,535,66.21,
2012,G,FREMONT,5026022016,726,301,1027,682,66.41,
2012,G,FREMONT,5026022017,677,346,1023,630,61.58,
2012,G,FREMONT,5026022018,857,404,1261,800,63.44,
2012,G,FREMONT,5026022019,1552,858,2410,1419,58.88,
2012,G,FREMONT,5026022020,1090,538,1628,992,60.93,
2012,G,FREMONT,5026022021,548,173,721,516,71.57,
2012,G,FREMONT,5026022022,1131,500,1631,1053,64.56,
2012,G,FREMONT,5026022023,345,128,473,313,66.17,
2012,G,FREMONT,5026022024,593,253,846,567,67.02,
2012,G,FREMONT,5026022027,189,96,285,187,65.61,
2012,G,FREMONT,5026022029,464,147,611,450,73.65,
2012,G,FREMONT,5026022030,611,281,892,573,64.24,
2012,G,GARFIELD,3085723001,935,309,1244,854,68.65,
2012,G,GARFIELD,3085723002,1693,380,2073,1587,76.56,
2012,G,GARFIELD,3085723003,1174,341,1515,1081,71.35,
2012,G,GARFIELD,3085723004,1367,306,1673,1307,78.12,
2012,G,GARFIELD,3085723005,1206,429,1635,1149,70.28,
2012,G,GARFIELD,3085723006,845,335,1180,801,67.88,
2012,G,GARFIELD,3085723007,727,280,1007,693,68.82,
2012,G,GARFIELD,3085723008,823,323,1146,767,66.93,
2012,G,GARFIELD,3085723009,903,330,1233,870,70.56,
2012,G,GARFIELD,3085723010,1280,330,1610,1247,77.45,
2012,G,GARFIELD,3085723011,830,226,1056,817,77.37,
2012,G,GARFIELD,3085723012,992,391,1383,926,66.96,
2012,G,GARFIELD,3085723013,550,264,814,524,64.37,
2012,G,GARFIELD,3085723014,791,290,1081,740,68.46,
2012,G,GARFIELD,3085723015,1630,524,2154,1562,72.52,
2012,G,GARFIELD,3085723016,1224,418,1642,1189,72.41,
